Title: mars_ultram

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-QFM rhol rhos viscosity aH2O chisqr
150.00 1110.00 8.461737 20.462077 -117124.131640 3.232790 10.383490 K0.02Na0.48Ca0.50Al1.50Si2.50O8 55.4979 0 28.2933 0 0 0 0 10.3926 5.51361 0.302603 0
150.00 1105.00 8.756915 21.139224 -121231.605351 3.345680 10.738641 K0.02Na0.48Ca0.50Al1.50Si2.50O8 55.5376 0 28.2509 0 0 0 0 10.3484 5.49091 0.372201 0
150.00 1100.00 8.922573 21.504356 -123539.487618 3.409649 10.934718 K0.03Na0.48Ca0.50Al1.50Si2.50O8 55.6299 0 28.1711 0 0 0 0 10.261 5.48744 0.450543 0
150.00 1095.00 8.917662 21.452856 -123525.764181 3.407367 10.923365 K0.03Na0.48Ca0.49Al1.49Si2.51O8 55.6334 0 28.1687 0 0 0 0 10.2582 5.48891 0.450791 0
150.00 1090.00 8.912682 21.401112 -123510.985199 3.405060 10.911901 K0.03Na0.48Ca0.49Al1.49Si2.51O8 55.637 0 28.1663 0 0 0 0 10.2553 5.49041 0.451043 0
150.00 1085.00 8.907636 21.349130 -123495.186642 3.402730 10.900331 K0.03Na0.48Ca0.49Al1.49Si2.51O8 55.6406 0 28.1637 0 0 0 0 10.2524 5.49195 0.451298 0
150.00 1080.00 8.902524 21.296914 -123478.395659 3.400376 10.888657 K0.03Na0.48Ca0.49Al1.49Si2.51O8 55.6443 0 28.1612 0 0 0 0 10.2494 5.49352 0.451557 0
150.00 1075.00 8.897350 21.244469 -123460.631497 3.398001 10.876879 K0.03Na0.48Ca0.49Al1.49Si2.51O8 55.6481 0 28.1586 0 0 0 0 10.2464 5.49512 0.45182 0
150.00 1070.00 8.892113 21.191798 -123441.906206 3.395603 10.865000 K0.03Na0.48Ca0.49Al1.49Si2.51O8 55.652 0 28.1559 0 0 0 0 10.2433 5.49675 0.452086 0
150.00 1065.00 8.886815 21.138900 -123422.225163 3.393183 10.853019 K0.03Na0.48Ca0.49Al1.49Si2.51O8 55.6559 0 28.1532 0 0 0 0 10.2401 5.49842 0.452356 0
150.00 1060.00 8.881455 21.085777 -123401.587465 3.390742 10.840937 K0.03Na0.48Ca0.49Al1.49Si2.51O8 55.66 0 28.1504 0 0 0 0 10.2369 5.50012 0.452629 0
150.00 1055.00 8.876032 21.032427 -123379.986194 3.388279 10.828753 K0.03Na0.48Ca0.49Al1.49Si2.51O8 55.6641 0 28.1476 0 0 0 0 10.2336 5.50185 0.452905 0
150.00 1050.00 8.870547 20.978850 -123357.408594 3.385793 10.816465 K0.03Na0.48Ca0.49Al1.49Si2.51O8 55.6682 0 28.1447 0 0 0 0 10.2303 5.50361 0.453185 0
150.00 1045.00 8.864997 20.925042 -123333.836144 3.383284 10.804072 K0.03Na0.48Ca0.49Al1.49Si2.51O8 55.6725 0 28.1418 0 0 0 0 10.2269 5.5054 0.453469 0
150.00 1040.00 8.859382 20.871000 -123309.244560 3.380753 10.791572 K0.03Na0.48Ca0.49Al1.49Si2.51O8 55.6768 0 28.1388 0 0 0 0 10.2234 5.50723 0.453756 0
150.00 1035.00 8.853699 20.816719 -123283.603711 3.378197 10.778962 K0.03Na0.48Ca0.49Al1.49Si2.51O8 55.6812 0 28.1358 0 0 0 0 10.2199 5.50909 0.454048 0
150.00 1030.00 8.847945 20.762194 -123256.877455 3.375616 10.766239 K0.03Na0.48Ca0.49Al1.49Si2.51O8 55.6856 0 28.1327 0 0 0 0 10.2163 5.51099 0.454343 0
150.00 1025.00 8.842118 20.707419 -123229.023399 3.373009 10.753400 K0.03Na0.48Ca0.49Al1.49Si2.51O8 55.6902 0 28.1296 0 0 0 0 10.2126 5.51292 0.454642 0
150.00 1020.00 8.836214 20.652386 -123199.992564 3.370375 10.740439 K0.03Na0.48Ca0.49Al1.49Si2.51O8 55.6949 0 28.1264 0 0 0 0 10.2089 5.51489 0.454946 0
150.00 1015.00 8.830229 20.597003 -123169.838622 3.367708 10.792685 K0.03Na0.48Ca0.49Al1.49Si2.51O8 55.6996 0 28.1231 0 0 0 0 10.2051 5.5169 0.455254 0
150.00 1010.00 8.824161 20.541176 -123138.626123 3.365005 10.779717 K0.03Na0.48Ca0.49Al1.49Si2.51O8 55.7044 0 28.1198 0 0 0 0 10.2013 5.51895 0.455567 0
150.00 1005.00 8.818005 20.485066 -123106.072138 3.362271 10.766623 K0.03Na0.48Ca0.49Al1.49Si2.51O8 55.7094 0 28.1164 0 0 0 0 10.1973 5.52105 0.455885 0
150.00 1000.00 8.811755 20.428660 -123072.097341 3.359503 10.753398 K0.03Na0.48Ca0.49Al1.49Si2.51O8 55.7144 0 28.1129 0 0 0 0 10.1933 5.52319 0.456209 0

orthopyroxene_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp structure formula SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5
150.00 1385.00 0.806037 2.091109 -10202.332428 0.254233 1.049471 opx Na0.00Ca0.02Fe''0.28Mg1.68Fe'''0.00Ti0.00Al0.03Si1.98O6 56.7021 0.0053328 0.762131 0.147052 9.64875 0 32.3168 0.413321 0.00450971 0 0
150.00 1380.00 1.625988 4.210943 -20565.495457 0.512455 2.114903 opx Na0.00Ca0.02Fe''0.29Mg1.68Fe'''0.00Ti0.00Al0.03Si1.98O6 56.6486 0.00558944 0.782571 0.149823 9.78793 0 32.1899 0.430949 0.00466683 0 0
150.00 1375.00 2.411480 6.234246 -30477.892304 0.759423 3.133389 opx Na0.00Ca0.02Fe''0.29Mg1.67Fe'''0.00Ti0.00Al0.03Si1.98O6 56.595 0.0058555 0.803244 0.152566 9.92637 0 32.0628 0.449297 0.00482804 0 0
150.00 1370.00 3.164675 8.167050 -39967.969382 0.995845 4.107870 opx Na0.00Ca0.02Fe''0.29Mg1.67Fe'''0.00Ti0.00Al0.03Si1.98O6 56.5414 0.00613141 0.824154 0.155279 10.0639 0 31.9357 0.468396 0.00499348 0 0
150.00 1365.00 3.887623 10.015061 -49062.713482 1.222392 5.041135 opx Na0.00Ca0.02Fe''0.30Mg1.66Fe'''0.00Ti0.00Al0.03Si1.98O6 56.4879 0.0064176 0.845305 0.157959 10.2005 0 31.8085 0.488281 0.00516331 0 0
150.00 1360.00 4.582273 11.783699 -57787.820385 1.439701 5.935835 opx Na0.00Ca0.02Fe''0.30Mg1.66Fe'''0.00Ti0.00Al0.04Si1.98O6 56.4343 0.00671454 0.866701 0.160602 10.3358 0 31.6815 0.508984 0.00533768 0 0
150.00 1355.00 5.250487 13.478122 -66167.837873 1.648382 6.794500 opx Na0.00Ca0.02Fe''0.31Mg1.65Fe'''0.00Ti0.00Al0.04Si1.98O6 56.3809 0.00702274 0.888346 0.163207 10.4698 0 31.5547 0.530542 0.00551678 0 0
150.00 1350.00 5.894049 15.103257 -74226.283941 1.849017 7.619547 opx Na0.00Ca0.02Fe''0.31Mg1.65Fe'''0.00Ti0.00Al0.04Si1.98O6 56.3275 0.00734274 0.910247 0.165769 10.6024 0 31.4281 0.552987 0.0057008 0 0
150.00 1345.00 6.514671 16.663817 -81985.740975 2.042165 8.413295 opx Na0.00Ca0.02Fe''0.32Mg1.64Fe'''0.00Ti0.00Al0.04Si1.98O6 56.2743 0.00767509 0.932409 0.168286 10.7332 0 31.3019 0.576356 0.00588992 0 0
150.00 1340.00 7.113999 18.164317 -89467.926847 2.228362 9.177970 opx Na0.00Ca0.02Fe''0.32Mg1.64Fe'''0.00Ti0.00Al0.04Si1.98O6 56.2213 0.00802039 0.954838 0.170754 10.8622 0 31.1761 0.600682 0.00608437 0 0
150.00 1335.00 7.693615 19.609085 -96693.744136 2.408124 9.915709 opx Na0.00Ca0.02Fe''0.32Mg1.63Fe'''0.00Ti0.00Al0.04Si1.98O6 56.1685 0.00837927 0.977541 0.173171 10.9892 0 31.0509 0.626 0.00628436 0 0
150.00 1330.00 8.255045 21.002272 -103683.309175 2.581947 10.628567 opx Na0.00Ca0.02Fe''0.33Mg1.62Fe'''0.00Ti0.00Al0.04Si1.98O6 56.1159 0.00875237 1.00053 0.175535 11.1141 0 30.9263 0.652343 0.00649013 0 0
150.00 1325.00 8.799753 22.347849 -110455.963091 2.750307 11.318515 opx Na0.00Ca0.03Fe''0.33Mg1.62Fe'''0.00Ti0.00Al0.04Si1.98O6 56.0637 0.00914038 1.0238 0.177842 11.2366 0 30.8025 0.679743 0.00670191 0 0
150.00 1320.00 9.329144 23.649614 -117030.267588 2.913659 11.987440 opx Na0.00Ca0.03Fe''0.34Mg1.61Fe'''0.00Ti0.00Al0.04Si1.98O6 56.0117 0.009544 1.04737 0.180089 11.3566 0 30.6795 0.708232 0.00691999 0 0
150.00 1315.00 9.844565 24.911187 -123423.988716 3.072442 12.637145 opx Na0.00Ca0.03Fe''0.34Mg1.61Fe'''0.00Ti0.00Al0.04Si1.98O6 55.9601 0.00996397 1.07125 0.182275 11.474 0 30.5574 0.737841 0.00714462 0 0
150.00 1310.00 10.347299 26.136006 -129654.072250 3.227069 13.269349 opx Na0.00Ca0.03Fe''0.34Mg1.60Fe'''0.00Ti0.00Al0.05Si1.97O6 55.9089 0.010401 1.09544 0.184397 11.5887 0 30.4362 0.768597 0.00737608 0 0
150.00 1305.00 10.838563 27.327323 -135736.614539 3.377936 13.885677 opx Na0.00Ca0.03Fe''0.35Mg1.60Fe'''0.00Ti0.00Al0.05Si1.97O6 55.8581 0.010856 1.11996 0.186454 11.7004 0 30.3161 0.800528 0.00761468 0 0
150.00 1300.00 11.319510 28.488201 -141686.832658 3.525415 14.487666 opx Na0.00Ca0.03Fe''0.35Mg1.59Fe'''0.01Ti0.00Al0.05Si1.97O6 55.8077 0.0113296 1.14481 0.188443 11.8092 0 30.1971 0.83366 0.00786073 0 0
150.00 1295.00 11.791224 29.621507 -147519.037454 3.669855 15.076757 opx Na0.00Ca0.03Fe''0.35Mg1.59Fe'''0.01Ti0.00Al0.05Si1.97O6 55.7577 0.0118227 1.17 0.190363 11.9148 0 30.0792 0.868016 0.00811454 0 0
150.00 1290.00 12.254716 30.729912 -153246.612578 3.811583 15.654294 opx Na0.00Ca0.03Fe''0.36Mg1.58Fe'''0.01Ti0.00Al0.05Si1.97O6 55.7082 0.0123362 1.19555 0.192214 12.0172 0 29.9625 0.903619 0.00837645 0 0
150.00 1285.00 12.710929 31.815889 -158882.001945 3.950903 16.221524 opx Na0.00Ca0.04Fe''0.36Mg1.58Fe'''0.01Ti0.00Al0.05Si1.97O6 55.6591 0.0128709 1.22146 0.193994 12.1165 0 29.847 0.94049 0.00864679 0 0
150.00 1280.00 13.160731 32.881714 -164436.707233 4.088095 16.779599 opx Na0.00Ca0.04Fe''0.36Mg1.57Fe'''0.01Ti0.00Al0.05Si1.97O6 55.6105 0.0134278 1.24774 0.195704 12.2124 0 29.7327 0.978646 0.00892593 0 0
150.00 1275.00 13.604921 33.929467 -169921.296185 4.223415 17.329573 opx Na0.00Ca0.04Fe''0.36Mg1.57Fe'''0.01Ti0.00Al0.05Si1.97O6 55.5623 0.0140078 1.27441 0.197341 12.305 0 29.6196 1.01811 0.00921423 0 0
150.00 1270.00 14.044229 34.961041 -175345.421664 4.357099 17.872405 opx Na0.00Ca0.04Fe''0.37Mg1.56Fe'''0.01Ti0.00Al0.05Si1.97O6 55.5146 0.0146119 1.30148 0.198908 12.3942 0 29.5078 1.05889 0.00951207 0 0
150.00 1265.00 14.479314 35.978146 -180717.850686 4.489359 18.408965 opx Na0.00Ca0.04Fe''0.37Mg1.56Fe'''0.01Ti0.00Al0.06Si1.97O6 55.4673 0.0152411 1.32895 0.200404 12.4801 0 29.3971 1.101 0.00981984 0 0
150.00 1260.00 14.910775 36.982319 -186046.502039 4.620387 18.940036 opx Na0.00Ca0.04Fe''0.37Mg1.55Fe'''0.01Ti0.00Al0.06Si1.97O6 55.4205 0.0158965 1.35684 0.201829 12.5627 0 29.2876 1.14446 0.0101379 0 0
150.00 1255.00 15.339147 37.974931 -191338.490752 4.750355 19.466320 opx Na0.00Ca0.05Fe''0.38Mg1.55Fe'''0.01Ti0.00Al0.06Si1.97O6 55.374 0.0165794 1.38517 0.203184 12.642 0 29.1792 1.18928 0.0104668 0 0
150.00 1250.00 15.764907 38.957203 -196600.177414 4.879416 19.988439 opx Na0.00Ca0.05Fe''0.38Mg1.54Fe'''0.01Ti0.00Al0.06Si1.97O6 55.328 0.0172908 1.41393 0.204471 12.7181 0 29.072 1.23547 0.0108069 0 0
150.00 1245.00 16.188480 39.930211 -201837.220292 5.007707 20.506946 opx Na0.00Ca0.05Fe''0.38Mg1.54Fe'''0.01Ti0.00Al0.06Si1.97O6 55.2823 0.0180322 1.44315 0.205691 12.7909 0 28.9658 1.28304 0.0111585 0 0
150.00 1240.00 16.610242 40.894902 -207054.628310 5.135348 21.022328 opx Na0.00Ca0.05Fe''0.38Mg1.53Fe'''0.01Ti0.00Al0.06Si1.97O6 55.237 0.0188048 1.47285 0.206845 12.8605 0 28.8605 1.332 0.0115223 0 0
150.00 1235.00 17.030522 41.852102 -212256.813098 5.262446 21.535012 opx Na0.00Ca0.05Fe''0.39Mg1.53Fe'''0.01Ti0.00Al0.06Si1.97O6 55.1919 0.0196104 1.50302 0.207934 12.927 0 28.7562 1.38235 0.0118987 0 0
150.00 1230.00 17.449607 42.802528 -217447.638628 5.389091 22.045366 opx Na0.00Ca0.05Fe''0.39Mg1.52Fe'''0.01Ti0.00Al0.06Si1.96O6 55.1472 0.0204504 1.5337 0.20896 12.9905 0 28.6528 1.43409 0.0122881 0 0
150.00 1225.00 17.867746 43.746795 -222630.467195 5.515366 22.553711 opx Na0.00Ca0.06Fe''0.39Mg1.52Fe'''0.01Ti0.00Al0.07Si1.96O6 55.1027 0.0213266 1.5649 0.209926 13.051 0 28.5503 1.48723 0.0126911 0 0
150.00 1220.00 18.285153 44.685429 -227808.200870 5.641337 23.060320 opx Na0.00Ca0.06Fe''0.39Mg1.51Fe'''0.01Ti0.00Al0.07Si1.96O6 55.0584 0.022241 1.59663 0.210832 13.1086 0 28.4484 1.54177 0.0131083 0 0
150.00 1215.00 18.702010 45.618869 -232983.317780 5.767064 23.565423 opx Na0.00Ca0.06Fe''0.39Mg1.51Fe'''0.01Ti0.00Al0.07Si1.96O6 55.0143 0.0231957 1.62892 0.211682 13.1633 0 28.3473 1.5977 0.0135402 0 0
150.00 1210.00 19.118466 46.547478 -238157.902908 5.892596 24.069212 opx Na0.00Ca0.06Fe''0.39Mg1.50Fe'''0.01Ti0.00Al0.07Si1.96O6 54.9704 0.0241928 1.66178 0.212476 13.2153 0 28.2468 1.65501 0.0139873 0 0
150.00 1205.00 19.534702 47.471684 -243334.379544 6.017989 24.571910 opx Na0.00Ca0.07Fe''0.40Mg1.50Fe'''0.01Ti0.00Al0.07Si1.96O6 54.9266 0.0252349 1.69523 0.213218 13.2646 0 28.147 1.71369 0.0144502 0 0
150.00 1200.00 19.951409 48.393154 -248521.545472 6.143458 25.074386 opx Na0.00Ca0.07Fe''0.40Mg1.49Fe'''0.01Ti0.00Al0.07Si1.96O6 54.8829 0.0263251 1.72933 0.213911 13.3113 0 28.0476 1.77374 0.0149301 0 0
150.00 1195.00 20.368790 49.312359 -253722.089504 6.269067 25.576888 opx Na0.00Ca0.07Fe''0.40Mg1.49Fe'''0.01Ti0.00Al0.07Si1.96O6 54.8392 0.0274664 1.7641 0.214558 13.3554 0 27.9487 1.83513 0.0154275 0 0
150.00 1190.00 20.786855 50.229301 -258936.317239 6.394819 26.079428 opx Na0.00Ca0.07Fe''0.40Mg1.48Fe'''0.01Ti0.00Al0.08Si1.96O6 54.7955 0.028662 1.79956 0.215161 13.397 0 27.8503 1.89785 0.0159433 0 0
150.00 1185.00 21.205592 51.143927 -264164.231361 6.520713 26.581985 opx Na0.00Ca0.08Fe''0.40Mg1.48Fe'''0.01Ti0.00Al0.08Si1.96O6 54.7519 0.0299154 1.83574 0.215722 13.4362 0 27.7522 1.96185 0.0164781 0 0
150.00 1180.00 21.624964 52.056125 -269405.531935 6.646736 27.084510 opx Na0.00Ca0.08Fe''0.40Mg1.48Fe'''0.01Ti0.00Al0.08Si1.96O6 54.7081 0.0312304 1.87267 0.216244 13.4731 0 27.6545 2.02708 0.0170326 0 0
150.00 1175.00 22.991929 55.231334 -286281.550814 7.063182 28.764126 opx Na0.00Ca0.08Fe''0.41Mg1.47Fe'''0.01Ti0.00Al0.08Si1.96O6 54.6949 0.0346434 1.82703 0.212702 13.5693 0 27.5273 2.11623 0.0178087 0 0
150.00 1170.00 24.497600 58.722455 -304836.802348 7.522058 30.612098 opx Na0.00Ca0.09Fe''0.41Mg1.46Fe'''0.01Ti0.00Al0.07Si1.96O6 54.7013 0.0394409 1.74302 0.207009 13.6729 0 27.4029 2.21477 0.0186557 0 0
150.00 1165.00 25.869848 61.879455 -321754.774607 7.940072 32.289510 opx Na0.00Ca0.09Fe''0.41Mg1.46Fe'''0.01Ti0.00Al0.07Si1.96O6 54.7093 0.0458833 1.65802 0.200988 13.7563 0 27.2784 2.33152 0.0195678 0 0
150.00 1160.00 26.891464 64.188916 -334375.850527 8.250709 33.529868 opx Na0.00Ca0.09Fe''0.41Mg1.45Fe'''0.01Ti0.00Al0.07Si1.96O6 54.7162 0.0528771 1.5865 0.195548 13.8156 0 27.1739 2.43897 0.0204215 0 0
150.00 1155.00 21.688669 51.681037 -269811.627346 6.651887 27.039254 opx Na0.00Ca0.09Fe''0.42Mg1.46Fe'''0.01Ti0.00Al0.07Si1.96O6 54.7088 0.0694194 1.59981 0.196304 13.8402 0 27.2525 2.31149 0.0213891 0 0
150.00 1150.00 21.351586 50.779143 -265654.554913 6.546357 26.601450 opx Na0.00Ca0.09Fe''0.42Mg1.46Fe'''0.01Ti0.00Al0.07Si1.96O6 54.7085 0.0807738 1.56679 0.193457 13.8728 0 27.2219 2.33372 0.0221372 0 0
150.00 1145.00 21.169880 50.249786 -263446.239418 6.488593 26.358487 opx Na0.00Ca0.09Fe''0.42Mg1.45Fe'''0.01Ti0.00Al0.07Si1.96O6 54.7062 0.0926633 1.53952 0.190936 13.8991 0 27.1965 2.35228 0.0228189 0 0
150.00 1140.00 21.093219 49.971402 -262556.962370 6.463094 26.247175 opx Na0.00Ca0.09Fe''0.42Mg1.45Fe'''0.01Ti0.00Al0.06Si1.96O6 54.702 0.105018 1.51747 0.188726 13.9208 0 27.1754 2.36718 0.0234398 0 0
150.00 1135.00 21.093658 49.876330 -262636.641517 6.461246 26.232381 opx Na0.00Ca0.09Fe''0.42Mg1.45Fe'''0.01Ti0.00Al0.06Si1.96O6 54.6959 0.117746 1.50009 0.186802 13.939 0 27.1578 2.3786 0.0240031 0 0
150.00 1130.00 21.156407 49.928505 -263499.633515 6.478488 26.295444 opx Na0.00Ca0.09Fe''0.42Mg1.45Fe'''0.01Ti0.00Al0.06Si1.96O6 54.6881 0.130722 1.48685 0.185128 13.9549 0 27.143 2.38681 0.0245106 0 0
150.00 1125.00 21.274881 50.111459 -265062.784047 6.512778 26.427960 opx Na0.00Ca0.09Fe''0.42Mg1.45Fe'''0.00Ti0.00Al0.06Si1.96O6 54.6788 0.14378 1.47718 0.183665 13.9691 0 27.1303 2.39216 0.0249624 0 0
150.00 1120.00 21.448324 50.422563 -267315.841613 6.563868 26.628792 opx Na0.00Ca0.09Fe''0.42Mg1.45Fe'''0.00Ti0.00Al0.06Si1.96O6 54.6684 0.15669 1.47042 0.182362 13.9823 0 27.1193 2.39515 0.0253581 0 0
150.00 1115.00 21.681867 50.872995 -270321.948329 6.633316 26.904112 opx Na0.00Ca0.09Fe''0.42Mg1.45Fe'''0.00Ti0.00Al0.06Si1.96O6 54.6575 0.169108 1.46574 0.181148 13.9951 0 27.1093 2.39643 0.0256956 0 0
150.00 1110.00 21.991935 51.500236 -274284.710108 6.726143 27.274055 opx Na0.00Ca0.09Fe''0.42Mg1.45Fe'''0.00Ti0.00Al0.06Si1.96O6 54.6471 0.180396 1.4618 0.179911 14.0084 0 27.0993 2.39712 0.0259695 0 0
150.00 1105.00 29.464996 68.853659 -367251.034492 9.005050 36.508234 opx Na0.00Ca0.09Fe''0.42Mg1.45Fe'''0.00Ti0.00Al0.06Si1.96O6 54.6072 0.1844 1.47074 0.180596 14.1414 0 27.021 2.369 0.0256836 0 0
150.00 1100.00 29.539999 68.894537 -368320.774681 9.025607 36.584557 opx Na0.00Ca0.09Fe''0.43Mg1.45Fe'''0.00Ti0.00Al0.06Si1.96O6 54.6118 0.182344 1.46455 0.178478 14.1629 0 27.0271 2.34746 0.0254002 0 0
150.00 1095.00 29.495579 68.657072 -367912.421169 9.009676 36.513406 opx Na0.00Ca0.09Fe''0.43Mg1.45Fe'''0.00Ti0.00Al0.06Si1.96O6 54.6142 0.180985 1.46282 0.176658 14.1814 0 27.0354 2.32332 0.0252551 0 0
150.00 1090.00 29.451553 68.420481 -367508.288582 8.993872 36.442683 opx Na0.00Ca0.09Fe''0.43Mg1.45Fe'''0.00Ti0.00Al0.06Si1.96O6 54.6165 0.179634 1.46115 0.174848 14.2 0 27.0436 2.29915 0.0251104 0 0
150.00 1085.00 29.407980 68.184889 -367109.087018 8.978213 36.372457 opx Na0.00Ca0.09Fe''0.43Mg1.45Fe'''0.00Ti0.00Al0.06Si1.96O6 54.6188 0.178291 1.45952 0.173048 14.2186 0 27.0518 2.27495 0.0249661 0 0
150.00 1080.00 29.364903 67.950393 -366715.380725 8.962713 36.302779 opx Na0.00Ca0.09Fe''0.43Mg1.45Fe'''0.00Ti0.00Al0.06Si1.96O6 54.6211 0.176955 1.45794 0.171258 14.2373 0 27.0599 2.25074 0.0248223 0 0
150.00 1075.00 29.322360 67.717068 -366327.623557 8.947382 36.233694 opx Na0.00Ca0.09Fe''0.43Mg1.45Fe'''0.00Ti0.00Al0.06Si1.96O6 54.6233 0.175624 1.4564 0.169476 14.2561 0 27.068 2.22653 0.024679 0 0
150.00 1070.00 29.280380 67.484973 -365946.184585 8.932228 36.165234 opx Na0.00Ca0.08Fe''0.43Mg1.45Fe'''0.00Ti0.00Al0.06Si1.96O6 54.6254 0.1743 1.45491 0.167704 14.2749 0 27.0759 2.20232 0.0245362 0 0
150.00 1065.00 29.238987 67.254154 -365571.367007 8.917261 36.097428 opx Na0.00Ca0.08Fe''0.43Mg1.45Fe'''0.00Ti0.00Al0.06Si1.96O6 54.6275 0.17298 1.45346 0.16594 14.2938 0 27.0838 2.17814 0.0243939 0 0
150.00 1060.00 29.198200 67.024647 -365203.422384 8.902484 36.030296 opx Na0.00Ca0.08Fe''0.43Mg1.45Fe'''0.00Ti0.00Al0.06Si1.96O6 54.6295 0.171665 1.45204 0.164185 14.3127 0 27.0917 2.15398 0.0242522 0 0
150.00 1055.00 29.158037 66.796480 -364842.561560 8.887905 35.963858 opx Na0.00Ca0.08Fe''0.43Mg1.45Fe'''0.00Ti0.00Al0.06Si1.96O6 54.6315 0.170354 1.45066 0.162438 14.3317 0 27.0994 2.12986 0.024111 0 0
150.00 1050.00 29.118512 66.569676 -364488.963190 8.873525 35.898128 opx Na0.00Ca0.08Fe''0.43Mg1.45Fe'''0.00Ti0.00Al0.06Si1.96O6 54.6334 0.169047 1.44932 0.1607 14.3508 0 27.107 2.10579 0.0239703 0 0
150.00 1045.00 29.079637 66.344251 -364142.780510 8.859350 35.833119 opx Na0.00Ca0.08Fe''0.43Mg1.45Fe'''0.00Ti0.00Al0.06Si1.96O6 54.6353 0.167743 1.44801 0.15897 14.3699 0 27.1145 2.08177 0.0238303 0 0
150.00 1040.00 29.041422 66.120219 -363804.146806 8.845382 35.768841 opx Na0.00Ca0.08Fe''0.43Mg1.45Fe'''0.00Ti0.00Al0.06Si1.96O6 54.6371 0.166441 1.44673 0.157247 14.3891 0 27.1219 2.0578 0.0236908 0 0
150.00 1035.00 29.003877 65.897590 -363473.179932 8.831623 35.705304 opx Na0.00Ca0.08Fe''0.43Mg1.45Fe'''0.00Ti0.00Al0.06Si1.96O6 54.6389 0.165142 1.44548 0.155533 14.4083 0 27.1291 2.03391 0.0235519 0 0
150.00 1030.00 28.967011 65.676372 -363149.986092 8.818076 35.642515 opx Na0.00Ca0.08Fe''0.43Mg1.45Fe'''0.00Ti0.00Al0.06Si1.96O6 54.6406 0.163845 1.44426 0.153826 14.4277 0 27.1363 2.01008 0.0234137 0 0
150.00 1025.00 28.930830 65.456572 -362834.663096 8.804744 35.580482 opx Na0.00Ca0.08Fe''0.43Mg1.45Fe'''0.00Ti0.00Al0.06Si1.96O6 54.6423 0.162549 1.44307 0.152126 14.447 0 27.1433 1.98633 0.0232761 0 0
150.00 1020.00 28.895342 65.238194 -362527.303228 8.791628 35.519210 opx Na0.00Ca0.08Fe''0.43Mg1.45Fe'''0.00Ti0.00Al0.06Si1.96O6 54.6439 0.161255 1.4419 0.150435 14.4665 0 27.1502 1.96267 0.0231392 0 0
150.00 1015.00 28.860555 65.021243 -362227.995091 8.778730 35.458707 opx Na0.00Ca0.07Fe''0.44Mg1.46Fe'''0.00Ti0.00Al0.06Si1.96O6 54.6455 0.159962 1.44076 0.14875 14.4861 0 27.1569 1.93909 0.0230029 0 0
150.00 1010.00 28.826475 64.805722 -361936.817186 8.766052 35.398977 opx Na0.00Ca0.07Fe''0.44Mg1.46Fe'''0.00Ti0.00Al0.06Si1.96O6 54.647 0.15867 1.43965 0.147074 14.5057 0 27.1635 1.9156 0.0228672 0 0
150.00 1005.00 28.793109 64.591634 -361653.855295 8.753596 35.340026 opx Na0.00Ca0.07Fe''0.44Mg1.46Fe'''0.00Ti0.00Al0.06Si1.96O6 54.6484 0.157378 1.43855 0.145404 14.5254 0 27.1699 1.89222 0.022732 0 0
150.00 1000.00 28.760464 64.378983 -361379.202108 8.741363 35.281861 opx Na0.00Ca0.07Fe''0.44Mg1.46Fe'''0.00Ti0.00Al0.06Si1.96O6 54.6498 0.156085 1.43748 0.143741 14.5452 0 27.1762 1.86893 0.0225974 0 0

olivine_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp formula SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5
150.00 1630.00 1.100646 3.071346 -13995.751404 0.355803 1.467404 (Ca0.00Mg0.93Fe''0.07Mn0.00Co0.00Ni0.00)2SiO4 41.3896 0 0 0 6.69397 0.291459 51.5622 0.062774 0 0 0
150.00 1625.00 2.729192 7.604820 -34678.719336 0.881520 3.635398 (Ca0.00Mg0.93Fe''0.07Mn0.00Co0.00Ni0.00)2SiO4 41.3621 0 0 0 6.83427 0.297225 51.4425 0.0639279 0 0 0
150.00 1620.00 4.310712 11.994291 -54733.330058 1.391173 5.736927 (Ca0.00Mg0.93Fe''0.07Mn0.00Co0.00Ni0.00)2SiO4 41.3343 0 0 0 6.97617 0.302958 51.3215 0.0650927 0 0 0
150.00 1615.00 5.847865 16.247645 -74193.760195 1.885647 7.775650 (Ca0.00Mg0.92Fe''0.07Mn0.00Co0.00Ni0.00)2SiO4 41.3062 0 0 0 7.1197 0.308657 51.1992 0.0662689 0 0 0
150.00 1610.00 7.343130 20.372235 -93091.867691 2.365770 9.754977 (Ca0.00Mg0.92Fe''0.07Mn0.00Co0.00Ni0.00)2SiO4 41.2778 0 0 0 7.2649 0.31432 51.0755 0.0674572 0 0 0
150.00 1605.00 8.798827 24.374932 -111457.391108 2.832314 11.678093 (Ca0.00Mg0.92Fe''0.08Mn0.00Co0.00Ni0.00)2SiO4 41.2491 0 0 0 7.41178 0.319945 50.9506 0.0686581 0 0 0
